ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
21812,F,Cosy Coon's Utopia,MCO fs 09 22,...,FE.L95.MC.084.3,121175,126861
21813,F,Cosy Coon's Xantia,MCO n 22,...,FE.L96.MCO.063.5,153954,21810
21814,M,Cosy Coon's Xico,MCO as 22,...,FE.L96.MC.063.4,,
21815,F,Cosy Coon's Yanaika,MCO ns 22,...,FE.L97.MC.103.5,121179,126861
21816,M,Cosy Corner Blue Velvet,MCO a 22,...,CFA 97585,190491,159544
21817,F,Cosy Corner Cera,MCO fs 09,...,SDRV 05011032,,
21818,M,Cosy Corner Doodle Dundee,MCO as,...,CFA 971133,18199,21817
21819,M,Cosy Corner Inaki,MCO ns 09 22,17-10-2006,KVL-02-003967/2006-w,140014,146828
21820,M,Cosy Corner's Blue Velvet,MCO a 22,...,(D)DEKZV LO 275066,,
21821,M,Cosycoon's Andy,MCO as 09 23,...,BKK 3190/88,162201,135425
21822,F,Cotindale Talking Point,BRI x,...,GB CA RX 9909518,,
21823,F,Cotn Hill Bitter Sweet,EXO g 03,...,CFA 7719-1544078 V0107,17649,24238
21824,F,"Cotn Hill Penny of Rhamjoge, DM",PER e 03,...,CFA 1115-1457512,,
21825,M,Cotn Hill Rise'N Shine,EXO e 03 22,...,CFA 7954-1544077,17666,24238
21826,F,Cotn Hill Stripe Delite of Fanci FX,PER f 22,14-10-2004,CFA 1145-1512636 V0806,16683,121601
21827,M,Cotn Hill Time Will Tell,EXO a 03 22,...,CFA 7992-1635009,21825,24248
21828,F,Cotn Hill's Livin' By Fate,PER d 01 62,27-12-2000,CFA 1311-1346512 V0502,17639,147755
21829,M,Cotn Hill's Living Legacy,PER n 03,...,CFA 1108-1458104,16683,121601
21830,M,Cotn Hill's Mark,PER n 01 21 62,...,CFA 1142-1505111,21829,17655
21831,M,Cotn Hill's Mark,PER n 01 21 62,...,(CZ)CSCH LO 125/5/PER,21829,17655
21832,M,Cotn Hill's No Trash Here,PER d 03 22,20-09-2001,CFA 1140-1383709 V0604,16683,121601
21833,F,Cottercoons Chili,MCO f 09 23,...,CFA 1769-116288,21836,21835
21834,F,Cottercoons Chili,MCO f 09 23,...,1.DEKZV RX 246056,,
21835,F,Cottercoons Mardi Gras,MCO f 09 23,...,CFA 1759-994056,,
21836,M,Cottercoons Mr Ted E Bear,MCO n 22,23-10-1995,TICA SBT 102395 009,,
21837,M,Cotton Ball af Reedtz,PER n 01 21 62,21-08-1995,FD RX 10852,131648,136884
21838,M,Cotton Eye Joe af Tamara,PER d 03,21-04-1995,FD LO 80937,43621,124794
21839,M,Cotton Eye Joe af Tamara,PER a,25-11-1995,FD LO 83091,43614,119232
21840,M,Cotton Patch Kareem,PER e 03,...,FE.L80.P1.CFA.02,157709,21843
21841,F,Cotton Patch's Juliette of T-J,PER d 03,...,CFA 0191-000410 V110,,
21842,M,Cotton Patch's Kareem of Spalding,PER e 03,...,XX 26,,
21843,F,Cotton Patch's Sweet Caroline,PER d 03,...,CFA 0191-000295 V109,,
21844,M,Cotton Paw Barney Boomer,RAG n 04,25-07-1988,TICA SBT 072588 033,164365,
21845,M,Cotton-eye Joe of Natassja DK,PER n 02 62,22-10-2001,FD LO 112802,76021,52158
21846,M,Cotton'N'Candy af Tamara,PER e 03,13-11-1994,FD LO 78616,43621,124794
21847,M,Cottonpatch's Slaphappy,PER d 03,...,CFA 0190-066106 V0781,,
21848,F,Cottonsocks Blue Lace,SBI a,...,GCCF NS 299513,,
21849,M,Cottonsocks Mackintosh,SBI n,...,GCCF CSSR 159089,,
21850,F,Cottonsocks Mercedes,SBI a,...,GCCF CS 103345,21851,21848
21851,M,Cottonsocks Oberon,SBI n,...,GCCF CS 029086,,
21852,F,Cottori Sedona of Mistysprings,MAN x f,...,CFA 0647-1330226 V0802,,
21853,M,Cougar af Khartoum,ABY n,19-06-2004,FD LO 128575,123668,180849
21854,M,Cougar of Tiree DK,BRI c 33,08-04-1995,SVERAK LO 152970,13691,166712
21855,M,"Cougar Rock Maverick of Topazaby, DM",ABY a,11-02-1995,CFA 0384-996546 V0496,,
21856,M,Cougar Rock N'Roll of Dearada,ABY a,11-07-1993,CFA 0384-875902 V0894,,
21857,F,Cougar Rock Tickles My Fancy,ABY p,...,CFA 0387-1073764,,
21858,F,Cougar's Meggie of Ticat,PER n,...,CFA 0109-189011 V0786,149893,159988
21859,M,Cougar's Midnite Sun,PER n,17-07-1987,FD LO 50133,21863,21860
21860,F,Cougar's Paddy-Kate,PER n,...,CFA 0109-230027 V0187,149893,159987
21861,F,Cougar's Perhaps Love,PER f,...,CFA 0147-143241 V0585,148951,21862
21862,F,Cougar's Solitaire,PER f,...,CFA 0147-012469 V0283,,
21863,M,Cougar's Sun Kiss,PER d,...,CFA 0110-285923 V0687,149893,21861
21864,M,Count D'Orsay av Østausa(N),NFO d 23,02-02-1995,FD LO 83156,949,1145
21865,M,Count Mufasa of Ragabon,RAG n 04,20-06-1994,TICA SBT 062094 013,164393,164392
21866,M,Count Udo von Gørtz DK,PER ns 12,09-09-1993,FD LO 73697,18572,56379
21867,F,Countess of the Velvet Gloves,BRI g,...,FE.R87.BK.023.2,159509,6463
21868,F,Country Blue Alina,BRI a 03,...,KVL-01-119-1009-0,17349,192728
21869,F,Country Castle's Especialy Girl,PER ny 11,...,DRV 049310-LH,194277,19186
21870,F,Country Castle's Je t'aime,PER ns 11,...,DRV 045346 LH Bd.XXV,121549,120531
21871,F,Country Castle's Lady Di,PER ns 12,...,DRV 045335,,
21872,M,Country Castle's Michelangelo,PER ny 11,...,BKK 20353/2000 Bd.B,194277,21869
21873,F,Country Castle's Ninette,PER ns 12,08-10-2005,FD RX 139699,194277,21870
21874,F,Country Castle's Silver Queeny,PER ns 11,...,KFLN 10612647,22820,120531
21875,F,Country Lore Aysha Rru Puskus,MCO f 09 22,...,CFF MC51F1-97693,21876,127305
21876,M,Country Lore's Dillinger,MCO n 09 22,...,CFF MC50EM2-87388,,
21877,F,Country Rose af Tamara,PER d,...,FD LO 89700,17893,5753
21878,F,"Countrycats Reddy Or Not of Alexy, DM",ABY o,24-11-1992,CFA 0363-838320 V0394,3387,3402
21879,F,Countrygal Black Pearl of Phalkean,PER f 33,14-11-2008,CFA 3293-1661136 V1110,21883,21882
21880,M,Countrygal Check's In The Male,PER n 33,24-01-2004,CFA 3272-1485704 V1005,,
21881,F,Countrygal Dolly,PER f 33,25-04-1999,CFA 3293-1361266 V1999,,
21882,F,Countrygal Hello Dolly,PER g 21 33,25-04-2007,CFA 3251-1617589 V0309,20843,21881
21883,M,Countrygal Max Factor of Honiholo,PER n 33,05-06-2006,CFA 3272-1588417 V0309,21880,21884
21884,F,Countrygal Seal-of-Approval,PER n 33,31-05-2005,CFA 3273-1536555 V1006,,
21885,F,Countrylore Aysha RRU Puskus,MCO f 09 22,...,Kat ID: 263113,,
21886,F,Countrylore Scooterpi of Salemcoon,MCO n 09 22,...,CFA 1793-751536 V1292,,
21887,M,Countrylore's Jesse James,MCO n 22,...,FE.L89.MC.USA.07,,
21888,M,Country-Mt. On Fire of Elige,PER d,25-04-2008,CFA 0110-1660857 V0110,180960,180974
21889,M,Coup de Coeur Newton of Appalachers,MCO n 09 22,...,LOOF 7839,16824,21892
21890,F,Coup de Coeur Out of Africa,MCO ns 09,...,LOOF 12302,,
21891,M,Coup de Coeur Pacifi-Cateur,MCO ns 22,...,SIF 98-032-614,191268,191201
21892,F,Coup de Coeur Terminator II,MCO n 22,...,TICA SBT 031096 011,,
21893,M,Coupdecoeur Freeman of Iris Fields,MCO n 22,10-03-1998,TICA SBT 031098 010,191267,191376
21894,F,CoupDeCoeur Graffiti of Moulin De Crecy,MCO fs,...,TICA SBT 050896 016,16824,191202
21895,M,Coupdecoueurs Sculture,MCO ds 22,08-05-1996,TICA SBT 050896 015,,
21896,F,Courone Looney Tunes of Revillion,PER f 03,...,CFA 1309-127866,21902,190430
21897,M,Couronne Against All Odds,PER n,16-08-2000,CFA 0108-1329121 V0902,6883,2706
21898,M,Couronne Boy Wonder of Joleigh,PER n,15-03-2003,CFA 0108-1452201 V1004,21900,9596
21899,F,Couronne Destiny of Agonistes,PER n,22-08-2000,CFA 0109-1341728 V0702,6883,128005
21900,M,Couronne Devil May Care of Midas,PER d,16-06-2001,CFA 0110-1382594 V1002,6883,129890
21901,F,Couronne Enjoli,PER f 03,13-05-2000,CFA 0149-1336520 V0901,16671,128005
21902,M,Couronne Forget Me Not,PER d 03,01-08-1999,CFA 1110-1264315 V0902,16671,129890
21903,M,Couronne Hearts On Fire of Zhao,PER d 03 23,...,CFA 1140-1317406 V1101,6883,129890
21904,M,Couronne Leon of Melositos,PER d,13-04-2005,CFA 0110-1544461 V1006,175692,193804
21905,F,"Couronne Loony Tunes of Revillion, DM",PER f 03,17-09-2002,CFA 0149-1440508 V0704,21902,190430
21906,M,Couronne Outageously Cool,PER d 03,...,CFA 1110-1485214,16671,193806
21907,F,Couronne Pastel of Single,PER g 03,...,CFA 0119-1452197,,
21908,M,Couronne Priority Male,PER d 03,10-06-2000,CFA 1110-1317508 V0202,6883,129890
21909,M,Couronne Rhett Butler of Hurricane,PER ds 11,...,CFA 0160-278636 V1286,22344,150586
21910,M,Couronne Wild Card of CK-4,PER ns,01-07-2002,CFA 0134-1415059 V1104,21897,135154
21911,F,Couronne's Asti Spumante of Puka,PER ds 11,...,CFA 0163-255977 V0886,22344,150586
21912,M,Couronne's Casanova of Davikatz,PER a 01 62,08-07-2002,CFA 1306-1418907 V0604,21902,9598
21913,M,Courtlycats Mr. Bigglesworth,BRI a,...,(AT)ÖVEK LO 0111765,,
21914,F,Covenant Fluffy,MCO ns 23,...,ACA 196-556,145030,21915
21915,F,Covenant Sarah,MCO w,...,ACA 196-555,,
21916,M,Covenant Shadow Matrix,MCO ns,09-04-2002,ACA 82151-3,145029,21914
21917,M,Covent Garden Du Valldall,NFO d 09 23,24-01-2007,FD LO 174906,103295,140208
21918,F,Coventgarden Laurence of Sherezada,PER a 03 23,...,TICA SBV 022808 029,157286,21919
21919,F,Coventgarden Topacio,EXO e,...,TICA SBV 022306 056,15811,148933
21920,F,"Cover Girl of You ""N"" Me DK",PER n,22-09-1989,FD LO 56756,161484,161768
21921,M,Cowboy Urkis,SIB a,21-07-2006,(RU)ALISA 857(2182C)06SI,120780,
21922,F,Cowtown Blutiful Noise of McInkats,MCO g 22,10-09-1987,TICA SBT 091087 009,,
21923,F,Cowtown Calliope of Catrox,MCO n 22,...,CFA 1745-517323 V0389,,
21924,M,Cowtown Cougar of Coronadocats,MCO ds 22,25-07-1990,TICA SBT 072590 008,,
21925,F,Cowtown Country Serenade,MCO f 22,28-09-1985,CFA 1787-309299 V0787,190299,187449
21926,M,Cowtown Jim Dandy of Mainelycats,MCO d 22,...,CFA 1740-349985 V0287,190299,187449
21927,F,Cowtown Lady Juliette of Charmalot,MCO n 22,...,CFA 1745-556890 V1189,190299,18902
21928,F,Cowtown Once in a Blue Moon,MCO g 22,...,CFA 1789-745350 V0192,21932,21938
21929,M,Cowtown Rowdy Yates of Mcoon,MCO n 22,...,CFA 1744-461682 V0689,190299,18903
21930,F,Cowtown Sara M WM's of Chaudvent,MCO fs 23,19-01-1989,CFA 1785-546328 V0390,190299,21934
21931,M,Cowtown Socrates TC of Mainlysilver,MCO ns 23,...,CFA 1736M-706396 V1091,190299,21934
21932,M,Cowtown Sugared Lynrd,MCO d 22,...,CFA 1740-745101 V0192,190299,187449
21933,F,Cowtown's Annie Oakley of Catpatch,MCO n 22,22-07-1983,TICA SBT 072283 003,,
21934,F,Cowtown's Apatchie Princess,MCO gs 23,22-04-1987,TICA SBT 042287 003,187445,21925
21935,M,Cowtown's Awesome,MCO n 22,05-03-1985,CFA 1744-268576 V0386,190299,18903
21936,F,Cowtown's Dallas of Coonmora,MCO n 22,24-01-1987,CFA 1745-395448 V1088,21935,21941
21937,F,Cowtown's Lyda Blue of Ryanplace,MCO g 22,12-01-1988,CFA 1789-508196 V0290,21935,21925
21938,F,Cowtown's Marigold of Walmet,MCO n 22,11-12-1985,CFA 1745-309280 V0788,190299,18903
21939,M,Cowtown's Q.T. of Ailurophile,MCO n 22,12-01-1988,CFA 1744-480593 V0389,21935,21925
21940,M,Cowtown's Randolph Scott of Yanikat,MCO d 22,...,CFA 1740-402567 V0989,21935,187449
21941,F,Cowtown's Shenandoah,MCO n 22,04-07-1985,CFA 1745-308934 V0587,190299,21933
21942,F,Cox Orange Felis Jubatus,NFO f 23,22-07-1996,FD LO 86808,140137,412
21943,F,Cox vom Rotstein,GRX f,...,Felina 201549/EXP.,163812,19763
21944,M,Coycoons Greystoke of Liscoonvarna,MCO ns 22,...,CFA 1736-954849,,
21945,M,Coycoons Herk of AnTarCin,MCO n 22,22-08-1996,CFA 1744-1131892,,
21946,F,Coyotecat's Coho of Zzaby,ABY o,...,CFA 0363-939167,,
21947,M,Coyti Moesasji,SPH d 21 33,20-04-2002,(NO)NRR RX 135307,157563,140105
21948,F,Cozmecats Shooting Star,CRX n 03,29-03-2004,CFA 0961 1492858,165804,190485
21949,M,Cozmel Earling of Vandvis,SPH n,...,(RU)KR-MC-047/08 SPH,11048,20040
21950,F,"Cozmo Crystal Blue Persuasion,DM",PER g 23,18-12-1994,CFA 1153M-976644,25026,142598
21951,M,Cozmo Firewire of Argentovivo,PER d 23,...,CFA 0140M-1363086,191138,21950
21952,F,Cozmo's New Sensation of Bassetti,PER g,...,CFA 0151-586920 V0591,165565,125019
21953,M,Cozy Necamé DK,PER ns 11,28-05-1993,FD LO 71656,154911,17129
21954,M,Cprags Born To Run,RAG n 03,13-01-1992,TICA SBT 011392 002,,
21955,F,Cprags Delta of Ragtymdolls,RAG n 04,07-06-1995,TICA SBT 060795 039,21954,20951
21956,F,C-Quest Primary Colours,MCO n 09 22,18-04-1998,CFA 1779-1220684 V0799,117873,21013
21957,F,Crace of Cracilis DK,PER n,03-08-1996,FD LO 86918,143072,156163
21958,M,Crackerjack of All Times DK,OCI ns 24,22-11-2002,FD LO 118465,144243,15600
21959,M,Crackerjack of Stenius,BUR a,29-07-1991,FD LO 64131,9139,9176
21960,F,Cragfell Sapphire,BRI a,...,GCCF 224105,,
21961,M,Cragland Chenwah,SBI n,...,NKS 26-065,23706,176374
21962,M,Cragland Kuli,SBI n,...,GCCF NS 024187,,
21963,M,Cragland Shan,SBI n,...,GCCF OS 244237,,
21964,M,Craig af Nadudvari DK,PER n 33,16-09-2009,FD LO 157997,157838,163362
21965,F,Craigdhu Silver Temptation,BRI ns 11,...,GCCF CS SR 515830,,
21966,M,Craigiehilloch Blue Knight,SIA a,...,GCCF OS 202371,185021,6046
21967,M,Craigiehilloch Jean Pierre,SIA n,...,FFF LO 15395,181095,118694
21968,M,Crak di Prestige-Fiaf,PER a 33,...,FFF RX 28207,9837,122044
21969,F,Cramar Chiquita,CRX b,...,GCCF SRNS 078959,,
21970,F,Cramar Conan Candy,CRX f,...,LBOF R 1870-33,,
21971,M,Cra-Mar Pumpkin Pie of Freespirit,PER d,...,CFA 0110-002635 V106,22299,120813
21972,M,Crambambuli vom Mägdebrunnen,SBI n,...,XX 744,,
21973,F,Cranehill Skyward Bound,SIA n,...,XX 843,,
21974,F,Crash!Boom!Bang! af Tamara,PER n,02-05-1994,FD LO 75790,124792,135560
21975,F,Crathorne Babé,PER g,...,NRR LO 23217,23473,130509
21976,M,Crathorne Blue Dominoe,PER a,...,NRR LO 23263,17070,21977
21977,F,Crathorne Bonitta,PER g,...,GCCF 106248,,
21978,M,Crathorne Cream Baci Boo,PER e,...,NRR LO 22195,147585,143945
21979,M,Cravelby Jaffa,BUR e,...,ACF CAT 12111/T99,,
21980,M,Crazy Cat af Danemis DK,PER w 62,04-09-1988,FD LO 53296,177560,158405
21981,F,Crazy Cat of Red Square DK,PER e 03,04-05-1996,FD LO 84996,120572,49071
21982,F,Crazy Coon Company's Petchwork,MCO f 22,...,(DE)BPK 008/Q,153497,132863
21983,M,Crazy of Melampus,PER n,31-05-1993,FD LO 72139,22683,193030
21984,M,Crazy-Casanova von Begrow,EXO e,...,DRV 042458,,
21985,F,Crazy-Daisy af Timanfaya DK,PER g 02 62,05-08-1997,FD LO 91776,149624,175810
21986,F,Crbaldcats Trinity,SPH w 61,07-07-2008,CFA 5001-1655119,192422,190444
21987,M,Cream Botticelly Jr. vom Wernerwald*D,BRI e,...,1.DEKZV LO 234929,21994,22054
21988,F,Cream Dream's Hits a Gogo,PER gs,...,DKC 01/011-166-85,,
21989,F,Cream Gwendolin vom Wernerwald*D,BRI e,...,1.DEKZV LO 277459,22034,190363
21990,M,Cream Puff af Reedtz,PER e,23-04-1993,FD RX 8840,19860,185498
21991,F,Cream Sophie Charlotte v. Wernerwald*D,BRI e,...,Kat ID: 287046,21987,147564
21992,F,Cream Sweety of Highbred,PER e,...,FD 15358,,
21993,M,Cream-Botticelly v. Tonkay,BRI e,...,(D)DEKZV LO 124791,,
21994,M,Cream-Botticelly vom Tonkay,BRI e,...,1.DEKZV LO 124791,175743,141149
21995,F,Cream-Gaea vom Tonkay,BRI e,...,(D)DEKZV 147614,21993,190906
21996,F,Cream-Hera vom Tonkay,BRI e,...,(D)DEKZV 153393,21994,188960
21997,F,Cream-Kyra v. Wernerwald,BRI e,...,(D)DEKZV LO 214331,,
21998,F,Creampuff Cassandra,SBI n,...,GCCF CS 038868,153365,131707
21999,F,Creamy 91-6,PER e,07-09-1990,FD LO 61359,120458,136333
22000,F,Creamy af Kissimmee DK,PER g 03,08-09-2000,FD LO 106784,158325,162517
22001,M,Creamy af Reedtz,PER e,06-04-1996,FD RX 11265,19860,165512
22002,M,Creamy Boy 04-75,BRI e,19-07-2004,FD LO 129935,182611,79193
22003,M,Creamy Loudmouth 93-4,BRI e,18-10-1992,FD LO 69574,142774,65515
22004,M,Creamy of Carlsgaard DK,PER e 33,01-10-1999,FD LO 101984,163658,
22005,F,Creamy Rubin af Amadéras DK,MCO n 22,13-03-2006,FD LO 140360,119061,75630
22006,F,Creamydelite Furst Ms of Wighthouse,PER f 33,...,CFA 0193-098120 V0682,,
22007,M,Creamydelite Quest of Puff 'n Purr,PER n,...,CFA 0108-236071,150554,189519
22008,F,Creation Philadelphia of Lilypurr,PER n,...,TICA 3009-763805,,
22009,F,Creedence Araucaria,BRI f,...,GCCF NS 222809,155922,118713
22010,F,Creedence Charlotte,BRI g 03,...,GCCF CSEXP 009428,131241,22009
22011,M,Crema 95-193,NFO e 09,30-11-1995,FD LO 83547,169606,172104
22012,M,Crema-Cream's Pickwick,EXO d 22,...,CCG 84.4413,,
22013,M,Cremal Cormath DK,NFO es 09 21,12-06-2010,(DK)FD LO 200033,43759,82575
22014,M,Creme and Sugar of Fire DK,PER e 03,24-07-1997,FD LO 90807,149092,61204
22015,M,Creme Balthasar vom Wernerwald*D,BRI e,...,WCF DE 63184,21987,21991
22016,M,Creme Bambino av Miklagaard,PER e,...,SVERAK LO 30783,,
22017,M,Creme Bellucci vom Wernerwald*D,BRI e,17-05-2002,1.DEKZV LO 286677,21987,21989
22018,M,Creme Bojangles af Reedtz,PER e 22,12-04-1991,FD RX 7238,19860,155314
22019,M,Creme Collection of Delight DK,PER e,27-03-1997,FD LO 89489,63714,151779
22020,M,Creme Cupido af Reedtz,PER e 22,12-04-1991,FD RX 7235,19860,155314
22021,M,Creme David v. Nanda Devi,PER e 33,...,1.DEKZV LO 058473,156024,159580
22022,M,Creme de la Creme by Pittoresque DK,PER es 03,22-05-2001,FD LO 110589,76024,69611
22023,M,Creme de la Creme De Law Less DK,PER e 03,21-06-2001,FD LO 110871,61072,69106
22024,M,Creme de la Creme Felis Jubatus,NFO e 09 23,05-08-1996,FD LO 86956,411,136712
22025,F,Creme de la Creme of Stenius,BUR e,07-10-1993,FD LO 73398,184459,160503
22026,M,Creme de la Creme van Wei Haj Wè,CRX e 09,...,SRK LO 23800,17803,135188
22027,F,Creme Denise v. Baerental,BRI e,...,DEKZV 272530,22055,22045
22028,F,Creme Doreen-Charlotte v. Wernerwald,BRI e,...,Missing Info (014),22034,22042
22029,M,Creme Dustin v. Baerental,BRI e,...,1.DEKZV 272529,22056,22046
22030,F,Creme Elli Cat 4 You DK,BRI e,14-04-2006,FD LO 140106,133813,170143
22031,F,Creme Fine af Fuga,OSH e 24,10-06-2004,FD LO 128406,50851,50887
22032,M,Creme Gizmo 95-111,PER e 03,20-05-1995,FD LO 80914,86569,63280
22033,M,Creme Hannibal vom Kupferstich,BRI e,...,KFG-03-4804/04-m,122481,22036
22034,M,Creme Jonathan vom Wernerwald*D,BRI e,...,1.DEKZV LO 265406,164842,121916
22035,M,Creme Jumbo-Way af Wiinberg DK,PER e,01-06-1993,FD LO 72326,19846,151865
22036,F,Creme Lena-Marie vom Wernerwald,BRI e,...,(D)DEKZV 0279853,16208,22042
22037,F,Creme Luisa- Charlotte v. Wernerwald*D,BRI e,...,1.DEKZV LO 279852,21987,22043
22038,F,Creme Orea-Helena v. Baerental,BRI e,...,DEKZV LO 300709,137551,22027
22039,F,Creme Puffy af Reedtz,EXO e 03,11-06-1998,FD LO 95663,129867,43646
22040,M,Creme Sasha v. Nanda Devi,PER e 33,...,1.DEKZV LO 086085,156024,159580
22041,F,Creme Sophia-Loren v.Wernerwald,BRI e,...,DE e.V. 63166,21987,166536
22042,F,Creme Sophie Charlotte vom Wernerwald,BRI e,...,(D)DEKZV LO 382484,,
22043,F,Creme Sophie Charlotte vom Wernerwald*D,BRI e,...,Kat ID: 274668,21987,147564
22044,M,Creme-Diamond vom Tonkay,BRI e,...,XX 569,,
22045,F,Creme-Fidelia v. Wernerwald,BRI e,...,DEKZV 249821,,
22046,F,Creme-Fidelia vom Wernerwald*D,BRI e,...,1.DEKZV 249821,21987,146773
22047,F,Creme-Georgia vom Wernerwald*D,BRI e,...,1.DEKZV 248739,22057,22049
22048,F,Creme-Indira v. Baerental,BRI e,...,(D)DEKZV LO 309604,,
22049,F,Creme-Isabella vom Wernerwald*D,BRI e,...,1.DEKZV 234931,,
22050,F,Cremekullen's Dryga Dagny,DRX ns 09,...,FVK DRX 254-96 K,,
22051,F,Cremekullen's Heta Hjördis,DRX h,...,FVK DRX C301-98,,
22052,F,Cremekullen's Mysiga Mildred,SPH a 09 21,...,KKN SH 718-02,157046,127757
22053,M,Cremekullen's Raske Roy,SPH a 09 21,...,KKN SH 1166-04,184320,22052
22054,F,Creme-Kyra vom Wernerwald*D,BRI e,...,1.DEKZV 214331,21994,8249
22055,M,Creme-Neander v. Wernerwald,BRI e,...,DEKZV 239209,,
22056,M,Creme-Neander vom Wernerwald*D,BRI e,...,1.DEKZV 239209,21994,182647
22057,M,Creme-Noel vom Wernerwald*D,BRI e,...,1.DEKZV 239208,,
22058,F,Creme-Pamina v. Kühlingsgrund,BRI e,...,(D)DEKZV LO 319178,157035,22048
22059,M,Creme-Ti Amo vom Kühlingsrund,BRI e,...,(D)DEKZV LO 333692,23993,22058
22060,M,Creme-Timothy vom Wernerwald*D,BRI e,...,1.DEKZV 244394,193009,147564
22061,M,Cremi 91-94,BRI e,20-02-1991,FD LO 64070,142774,187261
22062,M,Cremo de Pineda,PER es 22 62,18-01-1997,FD RX 12459,118143,155048
22063,F,Cremocrops Antique Doll-Of-Lochlily,MCO n 09 22,...,CFA 1793-1047786,,
22064,M,Cremocrop's Charles Chestnut,MCO n 09 22,28-12-1992,CFA 1792-829684 V0294,,
22065,F,Cremocrop's Kokoleka of Bepaws,MCO n 22,01-12-1997,CFA 1745-1181478 V0699,22064,183178
22066,F,Cremona Blue Lane,BRI g,...,CPKK 11/90/B,,
22067,M,Creon Felis Audax DK,NFO a 09 23,27-02-1999,FD LO 98958,175798,153239
22068,F,Crescendo Astralita,PER n 33,22-05-1984,FD LO 37956,22072,22088
22069,F,Crescendo Blue Carmelia,PER a 33,...,FD 15572,147534,183504
22070,F,Crescendo Candida,PER n,...,FD 11524,,
22071,M,Crescendo Cupidon,PER n 33,...,FD 9898,,
22072,M,Crescendo Little Superstar,PER n 33,...,FD LO 23661,22079,22069
22073,M,Crescendo of Pacilak,PER w 62,05-06-1995,FD LO 81483,177481,177466
22074,F,Crescendo Pirouette,PER n 33,...,FD 1588 K,22087,188253
22075,F,Crescendo Silver Biberette,PER ns 11,...,FD LO 24901,,
22076,F,Crescendo Silver Chance,PER x,...,FD 10906 K,,
22077,M,Crescendo Silver Charmer,PER ns 11,...,FD 12888 K,126372,22076
22078,F,Crescendo Silver Cicero,PER ns 11,...,FD 15584 EXP.,,
22079,M,Crescendo Stardust,PER n 33,...,FD 15579,151232,22070
22080,F,Crescendo Tabby Manetta,PER x,...,FD 1649 K,22087,22069
22081,F,Crescendo Tabby Mischou,PER x,...,FD 1652 K,22087,22069
22082,F,Crescendo Tabby Mistinguette,PER n 21 33,...,FD LO 29657,,
22083,F,Crescendo Tabby Symphoni,PER n 21 33,...,FD LO 29653,22087,183504
22084,M,Crescendo Tabby Titbit,PER a 21 33,...,FD 15574,22071,22076
22085,M,Crescendo Tabby Topas,PER b 21 33,...,FD 15575,22071,22076
22086,M,Crescendo Tabby Tornado,PER n 21 33,...,FD RX 2348,22072,22081
22087,M,Crescendo Tabby Treasure,PER x,...,FD 1168 K,,183504
22088,F,Crescendo tabby Tulip,PER n 21 33,...,FD LO 33194,22089,22083
22089,M,Crescendo Tabby Twinkie,PER n 21 33,...,FD RX 3059,22072,22080
22090,F,Crescendo Tarantella,PER n 33,...,FD 1520 K,22087,188211
22091,F,Crescendo Twiggy,PER n 33,...,FD RX 1835,,
22092,M,Crescendo White Leonard,PER ns 12,...,FD LO 27314,166862,126373
22093,F,Crescent Dantara of Amadear,ABY n,...,CFA 0381-003729 V106,,
22094,F,Crescent Kat Blue Crystal,CRX a,22-08-1996,CFA 0907-1096425 V1297,,
22095,F,Crescent Kat Mercedes Mesa,CRX ns 03,...,CFA 0961 1290663 V0900,,
22096,F,Crescent Kat Tosi,CRX a 03,...,CFA 0961-1425979 V1103,21714,180068
22097,F,Crescent Lady Patches of Chamois,SPH f 09,13-03-1998,TICA BOP 031398 005,24203,17814
22098,F,Crestmore Queen Ophelia,ABY o,23-09-1985,TICA SBT 092385 013,,
22099,M,Creswell Billabong Bill of Kitsu,BUR c,...,CFA 1506-1556111 V0710,137470,22103
22100,M,Creswell Eclipse,BUR e,...,(AU)CAT (T) 8187,,
22101,M,Creswell Georgio Armani,BUR c,...,(AU)CFA (T) 12194T99,,
22102,F,Creswell Kahmilla,BUR b,...,ACF WSCA (T) 9766,,
22103,F,Creswell Lilac Tuscany,BUR c,...,(AU)CAT Inc. 12691/T00,,
22104,F,Creswell Lyric Lass,BUR n,...,CCCA NSWCFA (N) 106596,,
22105,M,Creswell Moonshadow,BUR e,...,(AU)CAT (T) 13341/T01,22100,137473
22106,F,Crétienne Champ de Roseaux,SBI n 21,...,(NL)FE.L99.SBI.086.3,18211,179756
22107,F,C-Rex Ariel,CRX h,28-01-2001,SVERAK LO 172644,127642,167496
22108,F,Creydale Bettina,BRI g,...,GCCF CSSR 003437,122442,160119
22109,F,Creydale Pandore,BRI g,...,GCCF CSSR 071982,160663,22108
22110,M,Cribari's Magic Johnson,PER n,...,DZB 216384,135265,188874
22111,F,Cridpy av Saturn,PER f 33,...,DNI LH 499,166150,16289
